id,di_id,equipment_id,serviceability,remarks
6373,136,36,U,Flagged for maintenance review
6374,136,37,S,Routine inspection passed
6375,136,38,S,Routine inspection passed
6376,136,39,S,Routine inspection passed
6377,136,40,S,Routine inspection passed
6378,136,41,S,No actionable issues identified
6379,136,42,S,Routine inspection passed
6380,136,43,S,Routine inspection passed
6381,136,44,S,Routine inspection passed
6382,136,45,S,No actionable issues identified
6383,136,46,S,Operating within expected limits
6384,136,47,S,No actionable issues identified
6385,136,48,S,Operating within expected limits
6386,136,49,S,No actionable issues identified
6387,136,50,S,Operating within expected limits
6388,136,51,S,Routine inspection passed
6389,136,52,S,Routine inspection passed
6390,136,53,S,No actionable issues identified
6391,136,54,S,Operating within expected limits
6392,136,55,S,Operating within expected limits
6393,136,56,S,No actionable issues identified
6394,137,9,S,No actionable issues identified
6395,137,10,S,No actionable issues identified
6396,137,11,S,Operating within expected limits
6397,137,12,S,No actionable issues identified
6398,137,13,S,Routine inspection passed
6399,137,14,S,No actionable issues identified
6400,137,15,S,Routine inspection passed
6401,137,16,S,No actionable issues identified
6402,137,17,S,No actionable issues identified
6403,137,18,S,No actionable issues identified
6404,137,19,S,Operating within expected limits
6405,137,20,S,No actionable issues identified
6406,137,21,S,Routine inspection passed
6407,137,22,S,Routine inspection passed
6408,137,23,S,No actionable issues identified
6409,137,24,S,Operating within expected limits
6410,137,25,U,Observed variance requiring monitoring
6411,137,26,S,Operating within expected limits
6412,137,27,S,Operating within expected limits
6413,137,28,S,No actionable issues identified
6414,137,29,S,Operating within expected limits
6415,137,30,S,Routine inspection passed
6416,137,31,S,Routine inspection passed
6417,137,32,S,Routine inspection passed
6418,137,33,S,No actionable issues identified
6419,137,34,S,Routine inspection passed
6420,137,35,S,Routine inspection passed
6421,137,36,S,No actionable issues identified
6422,137,37,S,Routine inspection passed
6423,137,38,S,No actionable issues identified
6424,137,39,S,Operating within expected limits
6425,137,40,S,No actionable issues identified
6426,137,41,S,Operating within expected limits
6427,137,42,S,No actionable issues identified
6428,137,43,S,Operating within expected limits
6429,137,44,U,Condition outside preferred threshold
6430,137,45,S,Routine inspection passed
6431,137,46,S,No actionable issues identified
6432,137,47,S,No actionable issues identified
6433,137,48,S,Routine inspection passed
6434,137,49,S,Operating within expected limits
6435,137,50,S,Operating within expected limits
6436,137,51,S,No actionable issues identified
6437,137,52,S,Routine inspection passed
6438,137,53,S,No actionable issues identified
6439,137,54,S,Operating within expected limits
6440,137,55,S,No actionable issues identified
6441,137,56,S,Routine inspection passed
6442,138,9,S,Operating within expected limits
6443,138,10,S,Routine inspection passed
6444,138,11,S,Routine inspection passed
6445,138,12,S,No actionable issues identified
6446,138,13,S,No actionable issues identified
6447,138,14,U,Observed variance requiring monitoring
6448,138,15,S,No actionable issues identified
6449,138,16,S,No actionable issues identified
6450,138,17,S,Routine inspection passed
6451,138,18,S,Operating within expected limits
6452,138,19,S,Routine inspection passed
6453,138,20,S,No actionable issues identified
6454,138,21,S,No actionable issues identified
6455,138,22,S,Operating within expected limits
6456,138,23,S,No actionable issues identified
6457,138,24,S,No actionable issues identified
6458,138,25,U,Condition outside preferred threshold
6459,138,26,S,No actionable issues identified
6460,138,27,S,Operating within expected limits
6461,138,28,S,Routine inspection passed
6462,138,29,S,Operating within expected limits
6463,138,30,S,No actionable issues identified
6464,138,31,S,No actionable issues identified
6465,138,32,S,No actionable issues identified
6466,138,33,S,Routine inspection passed
6467,138,34,U,Condition outside preferred threshold
6468,138,35,S,Operating within expected limits
6469,138,36,S,No actionable issues identified
6470,138,37,S,Routine inspection passed
6471,138,38,S,Routine inspection passed
6472,138,39,S,Operating within expected limits
6473,138,40,S,No actionable issues identified
6474,138,41,S,Operating within expected limits
6475,138,42,S,Routine inspection passed
6476,138,43,S,Routine inspection passed
6477,138,44,U,Observed variance requiring monitoring
6478,138,45,S,Operating within expected limits
6479,138,46,S,Routine inspection passed
6480,138,47,U,Observed variance requiring monitoring
6481,138,48,S,Operating within expected limits
6482,138,49,S,Operating within expected limits
6483,138,50,S,Operating within expected limits
6484,138,51,S,No actionable issues identified
6485,138,52,S,Routine inspection passed
6486,138,53,S,Operating within expected limits
6487,138,54,S,Routine inspection passed
6488,138,55,S,Operating within expected limits
6489,138,56,S,Operating within expected limits
6490,139,9,S,Operating within expected limits
6491,139,10,S,Routine inspection passed
6492,139,11,S,Routine inspection passed
6493,139,12,S,Operating within expected limits
6494,139,13,S,No actionable issues identified
6495,139,14,S,Operating within expected limits
6496,139,15,S,Routine inspection passed
6497,139,16,S,Routine inspection passed
6498,139,17,S,Routine inspection passed
6499,139,18,S,Operating within expected limits
6500,139,19,S,Operating within expected limits
6501,139,20,S,Operating within expected limits
6502,139,21,S,No actionable issues identified
6503,139,22,S,Operating within expected limits
6504,139,23,S,No actionable issues identified
6505,139,24,S,Routine inspection passed
6506,139,25,S,Routine inspection passed
6507,139,26,S,Routine inspection passed
6508,139,27,S,No actionable issues identified
6509,139,28,S,No actionable issues identified
6510,139,29,S,No actionable issues identified
6511,139,30,S,Routine inspection passed
6512,139,31,S,Operating within expected limits
6513,139,32,S,Operating within expected limits
6514,139,33,S,No actionable issues identified
6515,139,34,U,Observed variance requiring monitoring
6516,139,35,S,No actionable issues identified
6517,139,36,S,No actionable issues identified
6518,139,37,S,Routine inspection passed
6519,139,38,S,Operating within expected limits
6520,139,39,U,Condition outside preferred threshold
6521,139,40,S,Routine inspection passed
6522,139,41,S,Operating within expected limits
6523,139,42,S,Routine inspection passed
6524,139,43,S,Routine inspection passed
6525,139,44,S,Routine inspection passed
6526,139,45,S,No actionable issues identified
6527,139,46,S,Routine inspection passed
6528,139,47,S,No actionable issues identified
6529,139,48,S,Operating within expected limits
6530,139,49,S,No actionable issues identified
6531,139,50,S,Operating within expected limits
6532,139,51,U,Condition outside preferred threshold
6533,139,52,S,Operating within expected limits
6534,139,53,S,Routine inspection passed
6535,139,54,S,No actionable issues identified
6536,139,55,S,No actionable issues identified
6537,139,56,U,Observed variance requiring monitoring
6538,140,9,S,Routine inspection passed
6539,140,10,S,No actionable issues identified
6540,140,11,S,No actionable issues identified
6541,140,12,S,Routine inspection passed
6542,140,13,S,No actionable issues identified
6543,140,14,S,Operating within expected limits
6544,140,15,S,No actionable issues identified
6545,140,16,U,Condition outside preferred threshold
6546,140,17,S,Routine inspection passed
6547,140,18,S,No actionable issues identified
6548,140,19,S,Operating within expected limits
6549,140,20,S,No actionable issues identified
6550,140,21,S,Operating within expected limits
6551,140,22,U,Flagged for maintenance review
6552,140,23,S,Operating within expected limits
6553,140,24,S,Operating within expected limits
6554,140,25,S,Operating within expected limits
6555,140,26,S,Routine inspection passed
6556,140,27,S,Routine inspection passed
6557,140,28,S,No actionable issues identified
6558,140,29,S,Routine inspection passed
6559,140,30,U,Condition outside preferred threshold
6560,140,31,S,No actionable issues identified
6561,140,32,S,No actionable issues identified
6562,140,33,S,Routine inspection passed
6563,140,34,S,Routine inspection passed
6564,140,35,S,No actionable issues identified
6565,140,36,S,Routine inspection passed
6566,140,37,S,Operating within expected limits
6567,140,38,U,Condition outside preferred threshold
6568,140,39,S,Routine inspection passed
6569,140,40,S,No actionable issues identified
6570,140,41,S,Routine inspection passed
6571,140,42,S,Operating within expected limits
6572,140,43,S,Routine inspection passed
6573,140,44,S,Routine inspection passed
6574,140,45,S,Routine inspection passed
6575,140,46,S,No actionable issues identified
6576,140,47,S,No actionable issues identified
6577,140,48,U,Condition outside preferred threshold
6578,140,49,S,Routine inspection passed
6579,140,50,S,No actionable issues identified
6580,140,51,S,Operating within expected limits
6581,140,52,S,Routine inspection passed
6582,140,53,S,Routine inspection passed
6583,140,54,S,Operating within expected limits
6584,140,55,S,Operating within expected limits
6585,140,56,S,Routine inspection passed
6586,141,9,S,Routine inspection passed
6587,141,10,S,No actionable issues identified
6588,141,11,S,No actionable issues identified
6589,141,12,S,Operating within expected limits
6590,141,13,S,Operating within expected limits
6591,141,14,S,No actionable issues identified
6592,141,15,S,Routine inspection passed
