di_log_id,inspection_id,inspection_date,inspection_status,inspection_created_at,created_by_user_id,created_by_username,equipment_id,equipment_name,equipment_type,place,serviceability,remarks
5192,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,55,Demo Network Core 03,network,Network Core,S,Routine inspection passed
5193,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,56,Demo Network Core 04,network,Network Core,S,Operating within expected limits
5194,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,9,Demo Server Rack A01,server,Compute Hall A,S,Operating within expected limits
5195,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,10,Demo Server Rack A02,server,Compute Hall A,S,Routine inspection passed
5196,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,11,Demo Server Rack A03,server,Compute Hall A,S,Operating within expected limits
5197,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,12,Demo Server Rack A04,server,Compute Hall A,S,No actionable issues identified
5198,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,13,Demo Server Rack A05,server,Compute Hall A,S,Operating within expected limits
5199,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,14,Demo Server Rack A06,server,Compute Hall A,S,Operating within expected limits
5200,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,15,Demo Server Rack A07,server,Compute Hall A,S,Routine inspection passed
5201,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,16,Demo Server Rack A08,server,Compute Hall A,S,Routine inspection passed
5202,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,17,Demo Server Rack B01,server,Compute Hall B,S,No actionable issues identified
5203,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,18,Demo Server Rack B02,server,Compute Hall B,S,No actionable issues identified
5204,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,19,Demo Server Rack B03,server,Compute Hall B,S,Operating within expected limits
5205,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,20,Demo Server Rack B04,server,Compute Hall B,S,Routine inspection passed
5206,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,21,Demo Server Rack B05,server,Compute Hall B,S,No actionable issues identified
5207,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,22,Demo Server Rack B06,server,Compute Hall B,S,No actionable issues identified
5208,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,23,Demo Server Rack B07,server,Compute Hall B,S,Operating within expected limits
5209,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,24,Demo Server Rack B08,server,Compute Hall B,S,Routine inspection passed
5210,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,25,Demo Server Rack C01,server,Compute Hall C,S,Routine inspection passed
5211,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,26,Demo Server Rack C02,server,Compute Hall C,S,No actionable issues identified
5212,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,27,Demo Server Rack C03,server,Compute Hall C,S,Operating within expected limits
5213,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,28,Demo Server Rack C04,server,Compute Hall C,S,Routine inspection passed
5214,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,29,Demo Server Rack C05,server,Compute Hall C,S,Operating within expected limits
5215,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,30,Demo Server Rack C06,server,Compute Hall C,S,No actionable issues identified
5216,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,31,Demo Server Rack C07,server,Compute Hall C,S,No actionable issues identified
5217,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,32,Demo Server Rack C08,server,Compute Hall C,S,Routine inspection passed
5218,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,33,Demo Battery Bank 01,battery,UPS Room East,S,Routine inspection passed
5219,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,34,Demo Battery Bank 02,battery,UPS Room West,U,Condition outside preferred threshold
5220,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,35,Demo Battery Bank 03,battery,UPS Room East,S,Operating within expected limits
5221,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,36,Demo Battery Bank 04,battery,UPS Room West,S,Operating within expected limits
5222,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,37,Demo Battery Bank 05,battery,UPS Room East,S,Routine inspection passed
5223,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,38,Demo Battery Bank 06,battery,UPS Room West,S,No actionable issues identified
5224,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,39,Demo Battery Bank 07,battery,UPS Room East,S,Routine inspection passed
5225,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,40,Demo Battery Bank 08,battery,UPS Room West,S,Routine inspection passed
5226,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,41,Demo UPS Panel 01,ups,UPS Room East,S,Operating within expected limits
5227,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,42,Demo UPS Panel 02,ups,UPS Room West,S,No actionable issues identified
5228,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,43,Demo UPS Panel 03,ups,UPS Room East,S,Routine inspection passed
5229,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,44,Demo UPS Panel 04,ups,UPS Room West,S,Routine inspection passed
5230,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,45,Demo UPS Panel 05,ups,UPS Room East,S,Operating within expected limits
5231,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,46,Demo UPS Panel 06,ups,UPS Room West,S,Operating within expected limits
5232,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,Operating within expected limits
5233,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,Operating within expected limits
5234,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,Operating within expected limits
5235,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Operating within expected limits
5236,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Operating within expected limits
5237,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Routine inspection passed
5238,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,53,Demo Network Core 01,network,Network Core,S,Operating within expected limits
5239,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,54,Demo Network Core 02,network,Network Core,S,No actionable issues identified
5240,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
5241,112,2026-01-22,completed,2026-01-22T08:30:00,8,tableau_operator03,56,Demo Network Core 04,network,Network Core,S,No actionable issues identified
5242,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,9,Demo Server Rack A01,server,Compute Hall A,U,Flagged for maintenance review
5243,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,10,Demo Server Rack A02,server,Compute Hall A,S,Operating within expected limits
5244,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,11,Demo Server Rack A03,server,Compute Hall A,U,Observed variance requiring monitoring
5245,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,12,Demo Server Rack A04,server,Compute Hall A,S,No actionable issues identified
5246,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
5247,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,14,Demo Server Rack A06,server,Compute Hall A,S,Routine inspection passed
5248,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,15,Demo Server Rack A07,server,Compute Hall A,S,Routine inspection passed
5249,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,16,Demo Server Rack A08,server,Compute Hall A,S,No actionable issues identified
5250,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,17,Demo Server Rack B01,server,Compute Hall B,U,Observed variance requiring monitoring
5251,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,18,Demo Server Rack B02,server,Compute Hall B,S,No actionable issues identified
5252,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,19,Demo Server Rack B03,server,Compute Hall B,S,No actionable issues identified
5253,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,20,Demo Server Rack B04,server,Compute Hall B,S,Operating within expected limits
5254,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,21,Demo Server Rack B05,server,Compute Hall B,S,Routine inspection passed
5255,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,22,Demo Server Rack B06,server,Compute Hall B,S,Routine inspection passed
5256,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,23,Demo Server Rack B07,server,Compute Hall B,S,No actionable issues identified
5257,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,24,Demo Server Rack B08,server,Compute Hall B,S,Operating within expected limits
5258,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,25,Demo Server Rack C01,server,Compute Hall C,S,No actionable issues identified
5259,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,26,Demo Server Rack C02,server,Compute Hall C,S,No actionable issues identified
5260,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,27,Demo Server Rack C03,server,Compute Hall C,S,Routine inspection passed
5261,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,28,Demo Server Rack C04,server,Compute Hall C,S,Routine inspection passed
5262,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,29,Demo Server Rack C05,server,Compute Hall C,S,Routine inspection passed
5263,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,30,Demo Server Rack C06,server,Compute Hall C,S,Routine inspection passed
5264,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,31,Demo Server Rack C07,server,Compute Hall C,S,No actionable issues identified
5265,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,32,Demo Server Rack C08,server,Compute Hall C,S,Routine inspection passed
5266,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,33,Demo Battery Bank 01,battery,UPS Room East,S,No actionable issues identified
5267,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,34,Demo Battery Bank 02,battery,UPS Room West,S,Operating within expected limits
5268,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,35,Demo Battery Bank 03,battery,UPS Room East,S,Routine inspection passed
5269,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,36,Demo Battery Bank 04,battery,UPS Room West,S,Routine inspection passed
5270,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,37,Demo Battery Bank 05,battery,UPS Room East,S,Routine inspection passed
5271,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,38,Demo Battery Bank 06,battery,UPS Room West,S,Routine inspection passed
5272,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,39,Demo Battery Bank 07,battery,UPS Room East,S,Operating within expected limits
5273,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,40,Demo Battery Bank 08,battery,UPS Room West,S,No actionable issues identified
5274,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,41,Demo UPS Panel 01,ups,UPS Room East,S,No actionable issues identified
5275,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,42,Demo UPS Panel 02,ups,UPS Room West,S,Operating within expected limits
5276,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,43,Demo UPS Panel 03,ups,UPS Room East,S,Operating within expected limits
5277,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,44,Demo UPS Panel 04,ups,UPS Room West,S,Routine inspection passed
5278,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,45,Demo UPS Panel 05,ups,UPS Room East,S,Routine inspection passed
5279,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,46,Demo UPS Panel 06,ups,UPS Room West,S,Operating within expected limits
5280,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,No actionable issues identified
5281,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,Routine inspection passed
5282,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,Operating within expected limits
5283,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,No actionable issues identified
5284,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Operating within expected limits
5285,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Operating within expected limits
5286,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,53,Demo Network Core 01,network,Network Core,S,No actionable issues identified
5287,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,54,Demo Network Core 02,network,Network Core,S,No actionable issues identified
5288,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
5289,113,2026-01-22,completed,2026-01-22T20:30:00,9,tableau_operator04,56,Demo Network Core 04,network,Network Core,S,No actionable issues identified
5290,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,9,Demo Server Rack A01,server,Compute Hall A,S,Routine inspection passed
5291,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,10,Demo Server Rack A02,server,Compute Hall A,S,Routine inspection passed
5292,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,11,Demo Server Rack A03,server,Compute Hall A,S,Operating within expected limits
5293,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,12,Demo Server Rack A04,server,Compute Hall A,U,Observed variance requiring monitoring
5294,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
5295,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,14,Demo Server Rack A06,server,Compute Hall A,U,Condition outside preferred threshold
5296,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,15,Demo Server Rack A07,server,Compute Hall A,S,Routine inspection passed
5297,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,16,Demo Server Rack A08,server,Compute Hall A,S,Operating within expected limits
5298,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,17,Demo Server Rack B01,server,Compute Hall B,S,No actionable issues identified
5299,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,18,Demo Server Rack B02,server,Compute Hall B,S,No actionable issues identified
5300,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,19,Demo Server Rack B03,server,Compute Hall B,S,Routine inspection passed
5301,114,2026-01-23,completed,2026-01-23T08:30:00,7,tableau_operator02,20,Demo Server Rack B04,server,Compute Hall B,S,Routine inspection passed
